user_id,signup_date,age,gender,country,device,os_version,app_version,language,acquisition_channel,subscription_type,last_active_date,churned_30d,sessions_7d,views,likes,avg_watch_time_sec,credits_purchased,credits_spent,episodes_completed,top_show_id,top_show_title,top_show_genre,top_show_launch_date,top_show_episode_count,event_count,recency_days,unique_event_types
6f825fca-5df3-49a4-95cf-e2b79a596faf,2024-05-19 00:00:00+00:00,32,M,Colombia,Android,14,1.11.3,es,organic,premium,2025-09-22 00:00:00+00:00,0,2,13,1,152,23,20,6,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,29,73,7
6f9b7901-3e50-49f2-b9b1-dac934a4f6fc,2024-11-03 00:00:00+00:00,18,M,Colombia,Android,13,1.9.2,es,organic,none,2025-08-18 00:00:00+00:00,1,2,8,2,105,7,1,12,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,30,93,7
6f9c38c5-32d3-42c7-a9fe-fd60d5a8424f,2024-04-21 00:00:00+00:00,29,F,Colombia,Android,12,1.10.2,es,google_ads,none,2025-09-24 00:00:00+00:00,0,2,16,2,194,19,19,10,9eff2f7e-04d1-48ba-a1bc-c2f6cc48d5fc,La Bandida que me Amó,Comedia,2025-01-20,30,32,55,7
6fa5fbaf-fe61-4149-9f03-9b09374a765b,2024-05-08 00:00:00+00:00,25,F,Colombia,Android,12,1.8.0,es,organic,none,2025-10-13 00:00:00+00:00,0,2,10,1,73,41,29,5,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,38,11,7
6fba8f3f-bfeb-496a-b53a-f58dd2f460f3,2024-03-03 00:00:00+00:00,28,M,Colombia,Android,13,1.14.0,es,organic,none,2025-09-04 00:00:00+00:00,1,5,16,2,274,28,13,13,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,29,65,7
6fc6d042-6511-4252-9d79-3af082400ef3,2024-05-10 00:00:00+00:00,29,M,Mexico,Android,13,1.14.1,es,google_ads,premium,2025-09-07 00:00:00+00:00,1,4,18,5,186,0,0,5,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,31,57,7
6fcc37a1-3d7e-43f7-a9cf-5ff1807e7e66,2024-02-27 00:00:00+00:00,27,F,Mexico,Android,13,1.12.1,es,organic,none,2025-10-21 00:00:00+00:00,0,3,10,1,130,14,5,16,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,35,37,7
6fd5470b-b5d6-4dd3-8bc7-78ee9ac9abc0,2024-03-08 00:00:00+00:00,36,F,Mexico,Android,14,1.12.1,es,instagram,none,2025-08-27 00:00:00+00:00,1,1,11,1,20,10,10,2,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,31,106,7
6fd9740b-248a-4fe2-915a-399abbd93a47,2024-11-19 00:00:00+00:00,21,M,Mexico,Android,12,1.9.3,es,organic,none,2025-10-11 00:00:00+00:00,0,3,15,1,136,28,18,12,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,61,20,7
6fe4d2a2-ef22-4ea5-85a3-8a5d506e8bd3,2024-07-06 00:00:00+00:00,31,M,United States,iOS,16,1.9.2,pt,google_ads,none,2025-09-11 00:00:00+00:00,1,4,15,3,20,50,50,7,9eff2f7e-04d1-48ba-a1bc-c2f6cc48d5fc,La Bandida que me Amó,Comedia,2025-01-20,30,58,72,7
6fee35be-a611-495c-a6a1-536ad57b5f0e,2025-07-05 00:00:00+00:00,31,F,Mexico,Android,13,1.8.3,pt,organic,basic,2025-07-06 00:00:00+00:00,1,0,4,0,20,0,0,0,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,29,107,7
6ff7445a-06df-42bb-bd0e-b0a0f507f3af,2024-04-01 00:00:00+00:00,39,M,Colombia,Android,12,1.14.2,es,organic,none,2025-09-18 00:00:00+00:00,1,3,6,0,91,27,14,5,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,60,48,7
7005b8ec-0690-46f9-94db-782ad582b363,2025-09-29 00:00:00+00:00,21,F,Mexico,Android,13,1.10.3,es,organic,basic,2025-10-14 00:00:00+00:00,0,1,14,1,144,31,14,12,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,37,8,7
70100cdf-a377-4770-9886-f966741f3ccf,2025-05-18 00:00:00+00:00,30,F,Mexico,Android,12,1.11.1,en,organic,premium,2025-10-21 00:00:00+00:00,0,3,13,1,66,9,6,8,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,27,3,7
7023428e-08ce-4074-a03b-72bd177914fd,2024-04-19 00:00:00+00:00,21,M,Mexico,iOS,17,1.12.4,es,organic,basic,2025-08-18 00:00:00+00:00,1,1,6,0,92,0,0,1,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,38,109,7
7029c27e-25fa-48ec-8a04-9e6432a788d8,2024-04-05 00:00:00+00:00,41,F,Colombia,iOS,15,1.9.0,es,organic,none,2025-10-19 00:00:00+00:00,0,2,21,1,246,9,9,13,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,66,21,7
703171f6-350e-4c1f-9d6a-7630a4220dc8,2024-10-20 00:00:00+00:00,23,F,Colombia,Android,14,1.11.4,es,organic,none,2025-06-22 00:00:00+00:00,1,2,14,0,84,23,23,13,9eff2f7e-04d1-48ba-a1bc-c2f6cc48d5fc,La Bandida que me Amó,Comedia,2025-01-20,30,32,129,7
7039e8a1-c153-453a-9617-279638896e9f,2024-06-11 00:00:00+00:00,33,F,United States,Android,14,1.13.3,es,meta_ads,none,2025-07-24 00:00:00+00:00,1,2,21,0,144,47,47,5,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,66,91,7
70488513-60d2-48a4-97ee-bfd7a06e8d97,2024-05-16 00:00:00+00:00,35,M,Spain,iOS,16,1.12.4,es,referral,basic,2025-09-19 00:00:00+00:00,1,3,16,1,108,18,7,2,9eff2f7e-04d1-48ba-a1bc-c2f6cc48d5fc,La Bandida que me Amó,Comedia,2025-01-20,30,29,62,7
7069b3b4-a0ed-4d34-a53b-e4ed44fd4ff3,2025-04-03 00:00:00+00:00,32,M,Colombia,Android,14,1.8.2,en,organic,none,2025-09-23 00:00:00+00:00,0,4,18,3,221,27,21,11,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,29,74,7
707aa7d6-b038-4e3c-aace-5319dab65d1e,2024-04-11 00:00:00+00:00,30,M,Colombia,Android,12,1.14.2,es,organic,none,2025-10-03 00:00:00+00:00,0,4,12,0,87,33,16,9,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,30,30,7
70afa2ac-d473-41f7-8497-e49c5f7de1bf,2024-05-19 00:00:00+00:00,33,F,Mexico,Android,13,1.9.1,es,organic,none,2025-10-11 00:00:00+00:00,0,3,12,0,35,20,9,14,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,59,18,7
70ba1e80-0455-4a7d-987f-e4f3874ae170,2024-04-02 00:00:00+00:00,28,F,Venezuela,iOS,16,1.13.3,es,instagram,basic,2025-06-22 00:00:00+00:00,1,3,15,2,20,0,0,12,bf2189f7-c685-43bd-86d2-2112d093d224,Pasión a Domicilio,Romance,2024-09-01,45,28,131,7
70ce8514-05cc-4b3d-8a35-71cac7774429,2025-09-22 00:00:00+00:00,32,F,Argentina,Android,12,1.12.3,es,meta_ads,none,2025-10-14 00:00:00+00:00,0,3,20,3,152,22,21,9,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,65,8,7
70d56413-7680-457c-bca1-23d2ff76acfa,2024-06-06 00:00:00+00:00,13,M,Argentina,Android,12,1.14.1,es,tiktok,none,2025-10-04 00:00:00+00:00,0,3,16,3,220,42,29,6,9eff2f7e-04d1-48ba-a1bc-c2f6cc48d5fc,La Bandida que me Amó,Comedia,2025-01-20,30,69,46,7
70d585ac-1aee-4854-823c-e4793d5d8a6c,2024-02-13 00:00:00+00:00,17,M,Colombia,Android,13,1.13.4,es,organic,none,2025-06-29 00:00:00+00:00,1,4,13,1,107,32,19,14,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,61,146,7
70e9e60a-4bd1-46da-9808-fcd5d10c08e0,2024-05-22 00:00:00+00:00,23,F,Colombia,Android,13,1.9.2,es,organic,basic,2025-09-24 00:00:00+00:00,0,2,20,2,122,0,0,6,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,31,159,7
70f828c2-b70a-47bc-8c74-a1a4ce89e72a,2024-05-15 00:00:00+00:00,20,M,Mexico,Android,12,1.8.4,es,google_ads,none,2025-07-29 00:00:00+00:00,1,2,14,1,112,39,22,10,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,66,95,7
70fb79bd-f492-4907-932d-54e1677bfce8,2024-01-10 00:00:00+00:00,30,M,Colombia,Android,13,1.11.0,es,organic,none,2025-10-18 00:00:00+00:00,0,2,15,0,20,41,37,4,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,33,8,7
71008f8b-aeb7-4f31-9809-2f45aa82a218,2024-01-13 00:00:00+00:00,18,F,Argentina,Android,13,1.13.0,es,tiktok,none,2025-08-23 00:00:00+00:00,1,1,7,0,142,7,-3,3,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,37,120,7
71071cca-f333-4850-a0bb-0164e43f7b91,2025-07-07 00:00:00+00:00,26,M,Peru,Android,14,1.10.3,es,instagram,basic,2025-10-12 00:00:00+00:00,0,6,13,1,103,0,0,11,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,37,18,7
710fddb5-5f82-4594-acaf-87c28d60664f,2024-01-11 00:00:00+00:00,35,F,Colombia,Android,13,1.9.2,es,instagram,none,2025-09-14 00:00:00+00:00,1,3,4,0,41,18,13,5,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,39,38,7
7112b009-94a5-476b-97a5-eca031dc0e4e,2025-01-16 00:00:00+00:00,19,F,Mexico,iOS,15,1.13.4,es,instagram,basic,2025-10-18 00:00:00+00:00,0,5,19,2,162,0,0,6,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,65,79,7
712f5b38-95d0-40de-8608-ee71dcdd7f2d,2024-03-24 00:00:00+00:00,20,F,Venezuela,iOS,17,1.12.0,es,instagram,none,2025-10-07 00:00:00+00:00,0,3,16,1,85,11,2,7,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,28,24,7
71546fb6-68f9-44a2-bb1f-71a38a5cb8d9,2024-01-31 00:00:00+00:00,29,M,Spain,Android,12,1.11.4,es,organic,basic,2025-09-21 00:00:00+00:00,0,2,11,0,20,0,0,8,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,67,46,7
716f2e4d-cdaa-4e47-916a-b93e1472d22f,2024-09-08 00:00:00+00:00,27,M,Colombia,Android,13,1.13.2,es,organic,none,2025-09-18 00:00:00+00:00,1,4,14,1,115,26,21,7,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,31,40,7
7170ab63-514d-467f-82dd-868fd415679e,2024-07-06 00:00:00+00:00,13,M,United States,Android,12,1.12.0,es,google_ads,none,2025-08-03 00:00:00+00:00,1,1,7,0,20,21,21,3,f4002254-6a02-4e6d-964e-35ce7f8b81c6,Destino Cruzado,Drama,2025-02-14,42,30,81,7
717d5563-0c92-43fc-9344-73178b5b1b08,2025-10-18 00:00:00+00:00,28,M,Colombia,Android,12,1.11.1,es,organic,none,2025-10-19 00:00:00+00:00,0,2,10,1,79,19,12,5,9eff2f7e-04d1-48ba-a1bc-c2f6cc48d5fc,La Bandida que me Amó,Comedia,2025-01-20,30,29,2,7
7183768a-1772-4ba1-90dc-88516cdbd352,2024-01-12 00:00:00+00:00,38,F,Mexico,Android,13,1.8.1,es,instagram,none,2025-04-10 00:00:00+00:00,1,2,8,1,99,0,0,9,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,33,203,7
71896d7c-5956-4fb1-aa1a-ca62bd26fd2b,2024-06-07 00:00:00+00:00,30,M,Peru,iOS,17,1.12.0,es,organic,none,2025-10-13 00:00:00+00:00,0,4,14,1,130,51,29,15,f4002254-6a02-4e6d-964e-35ce7f8b81c6,Destino Cruzado,Drama,2025-02-14,42,67,39,7
719281b3-efec-4db5-b488-3abcd772c345,2025-09-05 00:00:00+00:00,27,M,Colombia,Android,14,1.10.2,es,instagram,none,2025-10-09 00:00:00+00:00,0,4,19,3,169,20,14,8,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,59,14,7
71951425-12a4-4d1d-ab51-4b4c15a4e092,2025-04-09 00:00:00+00:00,26,F,Venezuela,iOS,17,1.8.1,es,organic,none,2025-04-10 00:00:00+00:00,1,0,1,0,130,7,7,0,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,31,194,7
719dcc05-a0c6-4e5b-b565-b4f099a79240,2025-02-09 00:00:00+00:00,18,M,Mexico,Android,14,1.9.0,en,tiktok,premium,2025-09-14 00:00:00+00:00,1,2,18,3,116,0,0,17,bf2189f7-c685-43bd-86d2-2112d093d224,Pasión a Domicilio,Romance,2024-09-01,45,32,76,7
719e221c-dfa5-46b4-b07e-44082b2b683b,2025-03-27 00:00:00+00:00,37,F,Spain,iOS,15,1.11.2,es,organic,none,2025-10-15 00:00:00+00:00,0,3,20,2,119,18,18,13,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,33,11,7
71a0f9d7-cd2f-466a-abff-d060bbe1a05b,2025-07-16 00:00:00+00:00,21,F,Spain,Android,13,1.10.3,pt,organic,basic,2025-07-22 00:00:00+00:00,1,3,20,2,199,0,0,20,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,28,91,7
71a204da-fbac-473f-809a-652f8e122690,2024-12-19 00:00:00+00:00,33,F,Mexico,Android,13,1.11.4,es,organic,none,2025-10-19 00:00:00+00:00,0,1,29,7,291,26,13,10,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,33,150,7
71bec7c2-8a83-4608-b481-d336af1227ee,2024-05-08 00:00:00+00:00,24,M,Colombia,Android,14,1.10.4,en,organic,none,2025-10-10 00:00:00+00:00,0,1,22,3,148,24,2,9,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,28,27,7
71c99220-8a43-4ed3-b24b-d1f68737b8c5,2024-11-07 00:00:00+00:00,28,M,Colombia,iOS,17,1.12.0,es,organic,basic,2025-06-19 00:00:00+00:00,1,4,15,2,187,21,21,9,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,31,174,7
721c4bd3-0fa1-4541-9b54-d20b220b7500,2024-02-25 00:00:00+00:00,22,F,United States,Android,12,1.8.0,es,organic,none,2025-07-28 00:00:00+00:00,1,3,15,1,102,8,5,9,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,31,101,7
72296bd4-95bb-4298-a9d2-a0a93e8c4bb8,2024-01-12 00:00:00+00:00,16,F,Spain,Android,12,1.8.4,es,organic,basic,2025-08-04 00:00:00+00:00,1,2,15,1,153,0,0,5,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,32,81,7
7257e3d5-e32e-4295-a59e-f1940412639e,2024-06-05 00:00:00+00:00,27,F,Colombia,iOS,15,1.10.1,es,referral,none,2025-09-06 00:00:00+00:00,1,1,14,3,216,22,10,8,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,65,48,7
72589a8b-c3d8-4b43-9d2c-fcccdee7435b,2024-09-17 00:00:00+00:00,14,M,Mexico,Android,14,1.12.2,en,tiktok,none,2025-10-18 00:00:00+00:00,0,0,12,1,59,11,1,10,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,29,22,7
7260fb63-7cbb-45c6-bdba-be02f021b300,2024-08-25 00:00:00+00:00,23,M,Colombia,iOS,16,1.12.3,es,instagram,none,2025-10-18 00:00:00+00:00,0,1,13,3,68,52,43,13,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,62,9,7
7276cc74-8bd0-4563-beac-165a1d7ec27b,2024-07-20 00:00:00+00:00,33,F,Mexico,Android,13,1.14.1,en,tiktok,none,2025-10-17 00:00:00+00:00,0,4,22,2,116,33,29,8,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,64,11,7
72836856-6318-48d7-af28-713a5d4cd644,2025-07-31 00:00:00+00:00,36,M,Peru,iOS,15,1.13.4,es,organic,none,2025-10-15 00:00:00+00:00,0,3,12,0,102,33,15,6,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,60,14,7
72855ec4-ee11-47ac-b7fd-88b478c89a47,2024-05-15 00:00:00+00:00,26,F,Colombia,iOS,17,1.11.3,es,meta_ads,none,2025-10-12 00:00:00+00:00,0,4,13,1,214,32,32,8,f4002254-6a02-4e6d-964e-35ce7f8b81c6,Destino Cruzado,Drama,2025-02-14,42,33,30,7
7287cd1e-d1eb-42a4-baef-0a12db8af3e3,2024-08-29 00:00:00+00:00,21,F,Peru,iOS,17,1.14.3,es,meta_ads,none,2025-07-15 00:00:00+00:00,1,4,19,3,25,7,-13,21,f4002254-6a02-4e6d-964e-35ce7f8b81c6,Destino Cruzado,Drama,2025-02-14,42,36,111,7
728aeb49-8bec-4041-a858-7b5e675c0eb8,2024-05-19 00:00:00+00:00,26,F,Colombia,Android,14,1.8.2,es,instagram,none,2025-01-14 00:00:00+00:00,1,0,5,0,20,0,0,0,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,36,280,7
729875b8-66b0-48f7-8822-1507ba754425,2024-11-08 00:00:00+00:00,19,F,Chile,Android,12,1.11.2,pt,tiktok,none,2025-10-11 00:00:00+00:00,0,1,8,1,58,2,-4,10,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,64,27,7
72a8a0b6-e8f7-4348-9bb9-121ba154dd66,2024-01-03 00:00:00+00:00,33,F,Mexico,iOS,17,1.10.0,es,instagram,none,2025-07-23 00:00:00+00:00,1,1,9,0,112,30,11,8,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,26,126,6
72aa979d-fd0d-45d6-a679-519ea955f31d,2024-08-28 00:00:00+00:00,28,M,Colombia,Android,12,1.13.2,es,organic,premium,2025-10-21 00:00:00+00:00,0,5,17,3,247,6,1,10,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,65,18,7
72b8ceaa-a174-44b9-bcc4-c3e08c2542b3,2024-07-03 00:00:00+00:00,30,M,United States,Android,12,1.11.1,es,organic,none,2025-10-05 00:00:00+00:00,0,0,2,0,77,45,11,1,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,32,36,7
72c7d989-4dfb-4264-b5c9-6f19b3485a54,2024-09-03 00:00:00+00:00,38,F,United States,Android,13,1.14.4,es,organic,none,2025-09-27 00:00:00+00:00,0,3,12,2,244,0,0,14,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,34,45,7
72d7ac8d-ce96-47da-8ea1-979e57d1a68b,2024-03-14 00:00:00+00:00,42,F,Venezuela,Android,13,1.10.0,pt,organic,none,2025-10-06 00:00:00+00:00,0,0,5,0,106,16,16,10,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,30,134,7
72e2a8d1-8224-456b-99a2-e7509ca1174d,2025-02-09 00:00:00+00:00,22,M,Colombia,iOS,16,1.11.1,es,organic,none,2025-10-20 00:00:00+00:00,0,4,18,3,135,38,13,23,bf2189f7-c685-43bd-86d2-2112d093d224,Pasión a Domicilio,Romance,2024-09-01,45,35,33,7
72f1d7fb-5b08-4d74-9b10-5103218aeb0f,2024-01-04 00:00:00+00:00,23,F,Venezuela,iOS,15,1.10.4,en,organic,none,2025-10-04 00:00:00+00:00,0,4,28,4,201,0,0,17,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,66,23,7
72f42adb-1a49-4622-ac17-610e1fc51c40,2024-08-28 00:00:00+00:00,13,F,Colombia,Android,14,1.10.2,es,organic,none,2025-08-25 00:00:00+00:00,1,5,5,1,20,13,13,13,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,34,102,7
72f888b1-8e38-4fb7-99fd-3aea9cf91cde,2024-08-07 00:00:00+00:00,32,F,United States,iOS,15,1.9.2,es,organic,none,2025-08-26 00:00:00+00:00,1,2,14,2,185,6,-16,9,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,34,144,7
7326293b-9ca8-414c-8e20-c9f3fe3fe255,2024-01-14 00:00:00+00:00,33,M,Mexico,Android,14,1.8.0,es,google_ads,none,2025-10-17 00:00:00+00:00,0,4,18,2,266,17,10,7,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,56,20,7
7329e59d-7953-4119-9590-e2446a5e4f7d,2025-01-10 00:00:00+00:00,28,M,Venezuela,Android,13,1.11.0,es,meta_ads,premium,2025-06-18 00:00:00+00:00,1,3,11,0,243,13,13,8,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,33,132,7
73315273-77e8-4645-a0bb-38e4c6879e9f,2024-03-14 00:00:00+00:00,35,F,Spain,iOS,16,1.13.4,es,instagram,none,2025-10-02 00:00:00+00:00,0,3,9,3,67,0,0,17,f4002254-6a02-4e6d-964e-35ce7f8b81c6,Destino Cruzado,Drama,2025-02-14,42,32,143,7
7341a777-71ba-4e79-817f-96ff0da7467b,2024-02-03 00:00:00+00:00,28,M,Colombia,Android,13,1.11.1,es,meta_ads,basic,2025-09-01 00:00:00+00:00,1,5,15,4,220,0,0,18,f4002254-6a02-4e6d-964e-35ce7f8b81c6,Destino Cruzado,Drama,2025-02-14,42,31,67,7
7346287f-7906-4479-916d-1a5b25367eb1,2024-03-20 00:00:00+00:00,31,M,Mexico,Android,14,1.11.1,es,instagram,premium,2025-08-05 00:00:00+00:00,1,3,12,1,49,3,3,8,f4002254-6a02-4e6d-964e-35ce7f8b81c6,Destino Cruzado,Drama,2025-02-14,42,31,130,7
735215f0-35eb-42b1-85ae-7e8ee721ffed,2024-04-30 00:00:00+00:00,42,F,Mexico,Android,13,1.14.3,es,instagram,none,2025-09-28 00:00:00+00:00,0,2,7,1,110,2,0,3,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,71,23,7
7361666d-3188-43ee-ae8c-3faf53ca0369,2024-02-20 00:00:00+00:00,20,M,United States,Android,13,1.12.2,es,organic,none,2025-09-21 00:00:00+00:00,0,5,14,3,162,12,12,7,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,65,47,7
73649223-83e3-4761-9a6f-5957b219ecb1,2025-06-09 00:00:00+00:00,14,F,Peru,Android,12,1.10.3,en,organic,none,2025-07-04 00:00:00+00:00,1,1,9,1,95,0,0,0,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,59,110,7
737f217c-8c12-41fe-bcab-f7ea495634ee,2024-06-23 00:00:00+00:00,18,Other,Argentina,Android,14,1.9.2,es,tiktok,none,2025-10-13 00:00:00+00:00,0,3,11,1,113,25,4,14,bf2189f7-c685-43bd-86d2-2112d093d224,Pasión a Domicilio,Romance,2024-09-01,45,34,71,7
739fe62c-f722-4495-b006-4f6787821473,2024-03-16 00:00:00+00:00,23,F,Mexico,Android,13,1.11.2,es,google_ads,none,2025-08-02 00:00:00+00:00,1,1,23,1,182,41,40,15,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,30,89,7
73a96d0b-f2e1-4c5e-9ea9-ad0beaa527b3,2024-04-21 00:00:00+00:00,18,F,Mexico,Android,12,1.14.3,es,organic,none,2025-10-04 00:00:00+00:00,0,3,24,4,221,51,32,10,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,33,154,7
73b77d8e-5d14-405b-a5a3-74dbf9eeab27,2024-07-10 00:00:00+00:00,34,F,Colombia,iOS,15,1.11.1,es,organic,basic,2025-09-12 00:00:00+00:00,1,4,14,1,103,36,14,12,9eff2f7e-04d1-48ba-a1bc-c2f6cc48d5fc,La Bandida que me Amó,Comedia,2025-01-20,30,34,42,7
73ca43fd-58ca-4784-a04b-63b09a5a4d41,2024-02-03 00:00:00+00:00,27,F,Colombia,Android,13,1.12.1,es,google_ads,none,2025-08-31 00:00:00+00:00,1,3,9,0,150,11,11,6,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,65,58,7
73cbc180-390c-401b-a025-890312466383,2024-02-23 00:00:00+00:00,44,Other,Mexico,iOS,16,1.14.2,es,organic,none,2025-09-09 00:00:00+00:00,1,0,9,0,55,26,23,6,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,54,46,7
73dc0303-6b79-4058-951c-5422bd84a77e,2025-02-24 00:00:00+00:00,37,F,Mexico,iOS,15,1.14.1,es,google_ads,basic,2025-10-08 00:00:00+00:00,0,1,15,1,58,23,18,6,f4002254-6a02-4e6d-964e-35ce7f8b81c6,Destino Cruzado,Drama,2025-02-14,42,59,31,7
73f27b86-1a35-4bb1-85cd-8c4717a18971,2024-11-12 00:00:00+00:00,27,F,United States,iOS,17,1.8.3,en,organic,none,2025-07-23 00:00:00+00:00,1,0,6,0,20,12,12,5,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,36,156,7
740cec6b-81cf-41b9-8ba6-56f05d852aa3,2024-12-23 00:00:00+00:00,15,F,Mexico,Android,14,1.9.0,es,organic,premium,2025-09-02 00:00:00+00:00,1,3,9,0,127,3,3,2,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,30,70,7
7412122e-97d5-48b4-bc50-e175ab932506,2024-07-01 00:00:00+00:00,27,F,United States,iOS,17,1.14.3,es,organic,none,2025-08-01 00:00:00+00:00,1,2,8,2,107,6,6,0,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,33,166,7
