user_id,proba_churn,pred_churn,threshold_used,model_file,scored_at_utc,signup_date,age,gender,country,device,os_version,app_version,language,acquisition_channel,subscription_type,last_active_date,sessions_7d,views,likes,avg_watch_time_sec,credits_purchased,credits_spent,episodes_completed,top_show_id,top_show_title,top_show_genre,top_show_launch_date,top_show_episode_count,bucket,churn_percentile,risk_segment
a29c952d-8f8a-4d6c-b2c6-6584d87e5e6f,0.9999999786674704,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-02-05 00:00:00+00:00,43,M,Mexico,iOS,16,1.9.0,es,organic,basic,2025-10-13 00:00:00+00:00,2,16,0,129,0,0,11,bf2189f7-c685-43bd-86d2-2112d093d224,Pasión a Domicilio,Romance,2024-09-01,45,"(0.9, 1.0]",39.48,Low Risk
a29ff3a6-cca6-4d91-aedc-0a30e8bfa860,0.9999638633576972,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-04-09 00:00:00+00:00,30,M,Colombia,Android,12,1.11.2,es,organic,none,2025-10-14 00:00:00+00:00,6,1,0,67,46,41,7,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,"(0.9, 1.0]",17.46,Low Risk
a2a1800d-108b-41e0-9dfb-60a2aa9663b8,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-07-01 00:00:00+00:00,22,M,Venezuela,iOS,15,1.13.0,es,meta_ads,none,2025-10-15 00:00:00+00:00,5,23,4,226,0,0,7,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,"(0.9, 1.0]",89.67,High Risk
a2a29b78-3c79-41fb-b482-b9f72149542e,0.9999984077822922,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-10-16 00:00:00+00:00,35,M,Colombia,Android,14,1.8.2,es,organic,none,2025-09-24 00:00:00+00:00,1,12,1,146,16,0,0,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,"(0.9, 1.0]",26.8,Low Risk
a2a9e320-eaf0-45d6-a774-8d3121a84b54,0.9999999999999928,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-04-02 00:00:00+00:00,22,F,Mexico,Android,14,1.11.2,es,instagram,none,2025-10-07 00:00:00+00:00,1,22,2,39,45,45,17,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,"(0.9, 1.0]",72.97,Medium Risk
a2b69c6d-0ed3-4fb1-bcee-056e63ba42e7,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-08-15 00:00:00+00:00,28,F,Colombia,Android,14,1.12.2,es,tiktok,premium,2025-07-15 00:00:00+00:00,4,14,1,186,0,0,8,9eff2f7e-04d1-48ba-a1bc-c2f6cc48d5fc,La Bandida que me Amó,Comedia,2025-01-20,30,"(0.9, 1.0]",89.67,High Risk
a2dc05bb-360c-44d9-afb0-6f763c38637f,0.9999999999999972,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-07-13 00:00:00+00:00,23,F,Mexico,Android,12,1.13.2,es,tiktok,none,2025-07-07 00:00:00+00:00,3,16,0,59,37,18,8,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,"(0.9, 1.0]",74.39,Medium Risk
a2e0b781-99ff-4728-8c2a-1e838538ef25,0.9999999999993532,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-03-20 00:00:00+00:00,37,M,Mexico,iOS,16,1.8.2,es,organic,basic,2025-08-29 00:00:00+00:00,2,27,5,142,36,31,16,bf2189f7-c685-43bd-86d2-2112d093d224,Pasión a Domicilio,Romance,2024-09-01,45,"(0.9, 1.0]",64.74,Medium Risk
a2e29f7e-7da9-4a89-a193-0352d0639d94,0.9999999999999852,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-07-11 00:00:00+00:00,45,M,Venezuela,Android,13,1.12.2,en,instagram,premium,2025-09-21 00:00:00+00:00,0,1,0,20,10,2,4,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,"(0.9, 1.0]",71.78999999999999,Medium Risk
a2f368a6-1599-4881-a8b5-c7543da615af,0.9999944355188256,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2025-03-16 00:00:00+00:00,32,M,Spain,Android,13,1.13.0,es,organic,none,2025-09-25 00:00:00+00:00,4,14,2,110,26,23,9,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,"(0.9, 1.0]",23.0,Low Risk
a2f7214b-fc9e-45a9-bab6-5641e4bc9af9,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2025-02-16 00:00:00+00:00,23,M,Colombia,iOS,17,1.12.1,en,referral,basic,2025-07-14 00:00:00+00:00,6,24,2,85,0,0,18,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,"(0.9, 1.0]",89.67,High Risk
a2f96868-6ff7-40c6-a625-ddaaca9fd3aa,0.9999999999772896,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-09-24 00:00:00+00:00,21,M,United States,Android,12,1.11.3,es,meta_ads,basic,2025-09-16 00:00:00+00:00,3,8,0,74,0,0,11,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,"(0.9, 1.0]",56.99999999999999,Medium Risk
a303e495-b740-46c0-8669-bfb7aaee02d9,0.9999999999976116,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2025-01-22 00:00:00+00:00,17,M,Mexico,Android,12,1.11.2,es,instagram,none,2025-10-02 00:00:00+00:00,5,21,2,120,16,11,12,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,"(0.9, 1.0]",61.96,Medium Risk
a3164c39-5145-478d-bfb8-a21bfbaabc5b,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-03-04 00:00:00+00:00,35,F,Venezuela,Android,13,1.14.0,es,organic,none,2025-05-26 00:00:00+00:00,4,11,1,67,0,0,13,bf2189f7-c685-43bd-86d2-2112d093d224,Pasión a Domicilio,Romance,2024-09-01,45,"(0.9, 1.0]",89.67,High Risk
a321345d-e5ee-4915-bae2-6b8e351e77ab,0.9999999999999998,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-10-18 00:00:00+00:00,34,M,Mexico,Android,13,1.8.3,es,referral,none,2025-07-27 00:00:00+00:00,6,25,3,226,27,27,6,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,"(0.9, 1.0]",78.52,Medium Risk
a328e6cf-f2a7-43f9-aecf-2c0153830af9,0.999999999999538,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-01-20 00:00:00+00:00,24,M,Mexico,iOS,16,1.14.3,es,organic,basic,2025-08-04 00:00:00+00:00,1,16,4,58,48,25,9,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,"(0.9, 1.0]",65.46,Medium Risk
a32c0c5c-183c-4fd4-9d37-341a5b1375a5,0.9999999573005977,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-04-29 00:00:00+00:00,23,M,Mexico,Android,12,1.13.1,en,organic,none,2025-09-11 00:00:00+00:00,7,16,1,119,29,21,16,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,"(0.9, 1.0]",37.480000000000004,Low Risk
a33b05a3-ca8f-488d-95e4-146eaa3401a4,0.9999931964058196,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-03-17 00:00:00+00:00,26,F,Mexico,Android,14,1.8.4,es,organic,none,2025-10-18 00:00:00+00:00,3,4,0,120,30,14,2,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,"(0.9, 1.0]",22.52,Low Risk
a33ec5a4-dd6b-4519-b2da-fef0381d61f8,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-12-26 00:00:00+00:00,40,F,Spain,Android,14,1.10.4,en,organic,basic,2025-02-16 00:00:00+00:00,3,5,0,71,0,0,1,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,"(0.9, 1.0]",89.67,High Risk
a349f99a-1a71-4b43-96dd-5c594ebcd8d0,0.9999999874314024,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-05-25 00:00:00+00:00,30,F,Spain,iOS,16,1.14.0,es,instagram,basic,2025-10-13 00:00:00+00:00,1,15,1,166,0,0,7,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,"(0.9, 1.0]",41.36,Medium Risk
a365b77f-6fad-4b00-a7b9-2d40ddced334,0.999999393094916,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2025-04-18 00:00:00+00:00,36,F,Mexico,iOS,15,1.13.2,es,organic,basic,2025-09-05 00:00:00+00:00,0,4,1,42,23,10,5,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,"(0.9, 1.0]",29.9,Low Risk
a3754c3f-c799-4abd-bd16-47e896b9641d,0.9999999999999996,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-04-14 00:00:00+00:00,13,M,Colombia,Android,12,1.9.1,es,meta_ads,none,2025-09-12 00:00:00+00:00,1,8,1,20,25,21,7,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,"(0.9, 1.0]",77.37,Medium Risk
a37e740a-5188-4a5b-90f8-911fe7eca741,0.999999999788068,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-02-03 00:00:00+00:00,26,M,Peru,Android,12,1.8.3,es,google_ads,premium,2025-09-29 00:00:00+00:00,3,10,0,126,0,0,9,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,"(0.9, 1.0]",52.04,Medium Risk
a3844f6d-66f9-49d7-93c8-0e93127f5663,0.9999999999998674,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-03-16 00:00:00+00:00,19,M,Colombia,iOS,16,1.8.4,es,instagram,basic,2025-08-31 00:00:00+00:00,2,10,0,20,0,0,4,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,"(0.9, 1.0]",67.97999999999999,Medium Risk
a387ad20-0208-47aa-b3ec-a5f97763977c,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-03-23 00:00:00+00:00,36,F,Venezuela,Android,14,1.11.3,es,meta_ads,none,2025-08-11 00:00:00+00:00,0,12,0,208,21,17,9,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,"(0.9, 1.0]",89.67,High Risk
a3950b99-ecfc-4ba8-b0e3-aa9c16f821b5,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-02-08 00:00:00+00:00,26,F,Spain,Android,13,1.11.1,es,instagram,premium,2025-07-09 00:00:00+00:00,6,23,2,195,0,0,12,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,"(0.9, 1.0]",89.67,High Risk
a3a8f9e3-7654-4f6b-b74a-bfec0adc0637,0.9999999999792256,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-11-14 00:00:00+00:00,40,M,Venezuela,Android,13,1.13.0,es,google_ads,none,2025-09-08 00:00:00+00:00,0,16,2,85,20,12,14,bf2189f7-c685-43bd-86d2-2112d093d224,Pasión a Domicilio,Romance,2024-09-01,45,"(0.9, 1.0]",57.16,Medium Risk
a3b36508-076f-4a76-b638-1c127182d393,0.9999996290447494,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-03-14 00:00:00+00:00,23,M,United States,iOS,15,1.8.4,es,tiktok,none,2025-10-04 00:00:00+00:00,2,17,3,218,34,28,18,f4002254-6a02-4e6d-964e-35ce7f8b81c6,Destino Cruzado,Drama,2025-02-14,42,"(0.9, 1.0]",31.34,Low Risk
a3ba65e6-43cc-463b-99ae-72c0273fae60,0.9981986090193276,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-08-09 00:00:00+00:00,34,F,Venezuela,Android,14,1.11.1,es,tiktok,none,2025-10-11 00:00:00+00:00,4,14,1,125,23,23,13,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,"(0.9, 1.0]",8.48,Low Risk
a3c9b52e-3b41-4d05-93ff-14a97bbe9084,0.99999999999413,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2025-06-29 00:00:00+00:00,35,F,Mexico,Android,14,1.9.3,es,organic,none,2025-08-12 00:00:00+00:00,2,12,4,180,16,12,13,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,"(0.9, 1.0]",59.919999999999995,Medium Risk
a3ca956d-032b-43f5-a799-c63d072f8f5d,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-08-02 00:00:00+00:00,28,F,Colombia,iOS,17,1.13.3,es,google_ads,premium,2025-07-29 00:00:00+00:00,4,9,2,20,0,0,16,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,"(0.9, 1.0]",89.67,High Risk
a3ceab81-85af-44c5-91aa-b58379d86364,0.9999997806643552,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-10-09 00:00:00+00:00,29,F,Mexico,Android,13,1.12.0,es,meta_ads,none,2025-09-28 00:00:00+00:00,4,20,3,182,27,27,11,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,"(0.9, 1.0]",32.82,Low Risk
a3d61a0f-bd3d-41f9-9606-696691cd2a52,0.9999999999999998,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-05-21 00:00:00+00:00,36,F,United States,iOS,17,1.13.0,es,tiktok,basic,2025-06-30 00:00:00+00:00,2,17,3,84,0,0,13,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,"(0.9, 1.0]",78.52,Medium Risk
a3f1b4a7-a6da-4030-bff6-f713b23601df,0.9999988183049748,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-04-30 00:00:00+00:00,36,M,Argentina,Android,13,1.8.1,es,tiktok,none,2025-09-28 00:00:00+00:00,2,15,2,71,27,12,2,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,"(0.9, 1.0]",27.76,Low Risk
a3f4b90b-f6db-4355-baf4-47cd7343fce6,0.9999990314402892,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-03-27 00:00:00+00:00,22,F,Colombia,iOS,17,1.10.4,es,meta_ads,basic,2025-09-26 00:00:00+00:00,2,18,1,20,0,0,4,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,"(0.9, 1.0]",28.42,Low Risk
a3fb7956-d56a-4f0c-8d46-41878a336b8d,0.999999999043955,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-07-26 00:00:00+00:00,29,M,Colombia,iOS,17,1.13.4,es,tiktok,none,2025-09-06 00:00:00+00:00,3,13,1,61,20,20,6,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,"(0.9, 1.0]",48.38,Medium Risk
a41b9c05-875c-4653-a24c-ee5f6d3e9eb2,0.9985261619416296,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-03-06 00:00:00+00:00,31,M,Mexico,Android,13,1.10.4,es,organic,none,2025-10-06 00:00:00+00:00,2,16,3,84,32,26,10,bf2189f7-c685-43bd-86d2-2112d093d224,Pasión a Domicilio,Romance,2024-09-01,45,"(0.9, 1.0]",8.780000000000001,Low Risk
a42911d6-9f62-4bb6-8120-60eff9dd6381,0.9999903989687592,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2025-08-14 00:00:00+00:00,34,F,Chile,Android,13,1.11.2,es,organic,basic,2025-09-17 00:00:00+00:00,4,19,2,94,0,0,8,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,"(0.9, 1.0]",21.52,Low Risk
a45ec887-0428-466a-a973-02ea22ddc6ad,0.9998322904509276,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-02-18 00:00:00+00:00,36,M,Mexico,iOS,17,1.11.2,es,referral,none,2025-10-14 00:00:00+00:00,1,9,0,20,58,28,9,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,"(0.9, 1.0]",13.3,Low Risk
a4672026-2964-48b2-9769-0abb58ab4c05,0.9999999999999922,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-03-10 00:00:00+00:00,38,F,Colombia,Android,12,1.11.0,es,tiktok,basic,2025-07-04 00:00:00+00:00,1,17,4,20,0,0,5,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,"(0.9, 1.0]",72.86,Medium Risk
a47b49e7-ddb6-4d27-abcb-2f1a07214ddd,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2025-03-15 00:00:00+00:00,22,M,Mexico,Android,13,1.8.1,en,organic,premium,2025-03-16 00:00:00+00:00,1,12,1,84,10,3,10,f4002254-6a02-4e6d-964e-35ce7f8b81c6,Destino Cruzado,Drama,2025-02-14,42,"(0.9, 1.0]",89.67,High Risk
a47ec746-0237-4de2-b110-d4e7c1b824da,0.9999975546443112,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2025-01-25 00:00:00+00:00,39,M,Argentina,Android,13,1.9.0,es,organic,none,2025-10-12 00:00:00+00:00,5,18,2,230,36,3,10,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,"(0.9, 1.0]",25.7,Low Risk
a4928c7d-c0b7-426a-9028-40fea03d7560,0.9025895285591974,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-02-20 00:00:00+00:00,44,M,Spain,Android,13,1.11.1,es,organic,none,2024-10-21 00:00:00+00:00,0,2,0,20,0,0,4,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,"(0.9, 1.0]",2.02,Low Risk
a492e01a-cb1c-4ec1-b3f9-09683767ccfb,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-02-15 00:00:00+00:00,29,M,Chile,Android,12,1.8.3,es,organic,none,2025-06-06 00:00:00+00:00,6,21,0,144,19,14,12,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,"(0.9, 1.0]",89.67,High Risk
a4aedb88-8d9a-416b-80f0-a8726844cce9,0.9993249574530286,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2025-07-18 00:00:00+00:00,28,M,Mexico,Android,13,1.11.0,es,meta_ads,none,2025-10-02 00:00:00+00:00,3,15,3,95,0,0,13,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,"(0.9, 1.0]",10.059999999999999,Low Risk
a4b2940c-52c0-497a-8e07-10e9949900d9,0.9999999999999608,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2025-03-05 00:00:00+00:00,29,F,Mexico,Android,12,1.11.4,es,organic,none,2025-08-07 00:00:00+00:00,2,19,3,135,0,0,10,9eff2f7e-04d1-48ba-a1bc-c2f6cc48d5fc,La Bandida que me Amó,Comedia,2025-01-20,30,"(0.9, 1.0]",70.37,Medium Risk
a4bb7488-b964-4c8a-8068-ac75b3d81280,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-06-14 00:00:00+00:00,42,Other,Colombia,iOS,17,1.13.1,en,organic,basic,2025-09-13 00:00:00+00:00,1,10,1,90,0,0,0,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,"(0.9, 1.0]",89.67,High Risk
a4bc5502-2f5d-4db8-baec-494466f39e7c,0.9999999999999992,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-08-08 00:00:00+00:00,39,F,Colombia,Android,13,1.14.0,es,organic,none,2025-07-13 00:00:00+00:00,0,7,1,91,21,11,2,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,"(0.9, 1.0]",76.55,Medium Risk
a4c7a2c4-ca38-4b11-9968-7d582c923ca4,0.9999999999959268,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-10-13 00:00:00+00:00,27,F,Mexico,Android,14,1.14.3,es,organic,basic,2025-09-03 00:00:00+00:00,1,9,0,211,6,3,9,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,"(0.9, 1.0]",60.84,Medium Risk
a4c98079-0662-4033-8486-e06f2ea00ac0,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-02-25 00:00:00+00:00,25,M,Colombia,Android,14,1.14.4,es,instagram,none,2025-08-08 00:00:00+00:00,5,14,1,139,35,34,18,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,"(0.9, 1.0]",89.67,High Risk
a4d080d8-892c-45e2-8097-ddf7b371f38e,0.9999847554033408,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-02-26 00:00:00+00:00,26,M,Mexico,iOS,15,1.11.0,es,organic,none,2025-09-21 00:00:00+00:00,7,16,0,60,6,-3,9,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,"(0.9, 1.0]",20.02,Low Risk
a4d397a2-f0be-43ba-9cff-4145b48bdf3a,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-01-23 00:00:00+00:00,31,M,Venezuela,iOS,15,1.12.4,es,tiktok,none,2025-08-07 00:00:00+00:00,2,24,4,134,44,25,11,98eff27c-e737-46ec-9722-8cc78c7b5b0d,Dulce Vida,Romance,2025-05-15,40,"(0.9, 1.0]",89.67,High Risk
a4d61ea7-f056-4697-8a56-dfaa32423dcc,0.9999999999541898,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-04-28 00:00:00+00:00,18,F,Spain,iOS,17,1.13.3,es,tiktok,basic,2025-09-17 00:00:00+00:00,8,22,3,300,0,0,7,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,"(0.9, 1.0]",55.300000000000004,Medium Risk
a4ef4245-1d16-484f-80f7-e5171ffc8886,0.9999999999338168,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-01-27 00:00:00+00:00,31,M,Argentina,Android,13,1.13.1,es,instagram,basic,2025-08-19 00:00:00+00:00,1,14,1,69,0,0,4,6c110fa9-2275-49c5-b0da-a635dcc5c65a,Corazones en Llamas,Romance,2025-07-10,25,"(0.9, 1.0]",54.54,Medium Risk
a4f16fa8-ade8-44ed-9923-af78b793491e,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-07-24 00:00:00+00:00,21,F,Argentina,Android,13,1.11.3,es,organic,none,2025-02-28 00:00:00+00:00,2,8,0,23,32,25,8,9eff2f7e-04d1-48ba-a1bc-c2f6cc48d5fc,La Bandida que me Amó,Comedia,2025-01-20,30,"(0.9, 1.0]",89.67,High Risk
a4f254c3-fe13-4dca-8447-ea8cb7037c83,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-03-31 00:00:00+00:00,28,M,Colombia,Android,14,1.13.4,es,tiktok,basic,2025-06-13 00:00:00+00:00,1,11,0,68,0,0,3,47b511a2-d290-4866-a496-bc76a4d7f721,Sombra de Venganza,Thriller,2025-06-30,28,"(0.9, 1.0]",89.67,High Risk
a4f79114-b96d-4b95-96bc-590cff64124d,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-04-02 00:00:00+00:00,23,M,Spain,Android,12,1.8.1,es,google_ads,none,2025-09-17 00:00:00+00:00,0,8,0,98,0,0,2,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,"(0.9, 1.0]",89.67,High Risk
a4f92b5d-8ff1-4cea-a392-c68a1d03da53,0.9999985643752616,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-08-28 00:00:00+00:00,30,F,Colombia,Android,12,1.14.2,es,organic,none,2025-10-12 00:00:00+00:00,4,30,8,162,36,22,12,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,"(0.9, 1.0]",27.200000000000003,Low Risk
a4fa0cf8-8a72-466e-a97e-6007e3299f00,0.9999998895153208,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-09-04 00:00:00+00:00,31,F,Colombia,Android,12,1.11.2,es,google_ads,none,2025-10-20 00:00:00+00:00,8,10,3,157,39,31,17,79672f1a-d85e-4721-9ecf-1265b87e9bb4,La Fugitiva,Acción,2025-03-10,35,"(0.9, 1.0]",34.64,Low Risk
a4feb4df-d078-4ce4-8d19-cee9e030118d,0.9999999966287612,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-03-11 00:00:00+00:00,34,M,Mexico,Android,13,1.9.1,es,meta_ads,basic,2025-08-28 00:00:00+00:00,0,17,2,149,0,0,15,0cc505ef-9797-4e00-af1f-89e047594101,Amor a Muerte,Drama,2024-11-05,50,"(0.9, 1.0]",45.26,Medium Risk
a50b9150-0185-4927-859a-9a48a767f808,0.9999999999999888,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2025-07-02 00:00:00+00:00,24,M,Colombia,Android,14,1.12.0,es,meta_ads,none,2025-07-31 00:00:00+00:00,2,9,1,148,16,6,8,a5307ab1-aa69-41f3-ad44-6d94b939f176,Huellas del Pasado,Misterio,2024-12-12,33,"(0.9, 1.0]",72.27,Medium Risk
a541c546-ddb3-4495-996f-c8a4773eb819,1.0,1,0.070787230849981,churn_model_logreg.pkl,2025-10-27T11:24:08,2024-05-18 00:00:00+00:00,20,M,Colombia,Android,12,1.13.4,es,google_ads,none,2025-07-07 00:00:00+00:00,2,12,1,20,11,11,9,6a8c74e5-e7ea-40e1-a506-40f9155fba35,Código Peligro,Acción,2025-04-02,38,"(0.9, 1.0]",89.67,High Risk
